Player ID,First Name_x,Last Name_x,Position_x, Salary ($) ,Games Played_x,Total Points,Average Points,First Name_y,Last Name_y,Full Name,Age,Height (cm),Weight (kg),Jumper Number,Kicking Foot,State of Origin,Draft Year,Debut Year,Draft Position,Draft Type,Position_y,Recruited From,Date of Birth,Photo URL,Team,Team Abbreviation,Games Played_y,Total matchesPlayed,Total timeOnGroundPercentage,Total behinds,Total bounces,Total centreBounceAttendances,Total centreClearances,Total clangers,Total contestDefLosses,Total contestDefLossPercentage,Total contestDefOneOnOnes,Total contestedMarks,Total contestedPossessionRate,Total contestedPossessions,Total contestOffOneOnOnes,Total contestOffWins,Total contestOffWinsPercentage,Total defHalfPressureActs,Total disposalEfficiency,Total disposals,Total dreamTeamPoints,Total effectiveDisposals,Total effectiveKicks,Total f50GroundBallGets,Total freesAgainst,Total freesFor,Total goalAccuracy,Total goalAssists,Total goals,Total groundBallGets,Total handballs,Total hitouts,Total hitoutsToAdvantage,Total hitoutToAdvantageRate,Total hitoutWinPercentage,Total inside50s,Total interceptMarks,Total intercepts,Total kickEfficiency,Total kickins,Total kickinsPlayon,Total kicks,Total kickToHandballRatio,Total marks,Total marksInside50,Total marksOnLead,Total metresGained,Total onePercenters,Total pressureActs,Total ranking,Total ratingPoints,Total rebound50s,Total ruckContests,Total scoreInvolvements,Total scoreLaunches,Total shotsAtGoal,Total spoils,Total stoppageClearances,Total tackles,Total tacklesInside50,Total totalClearances,Total totalPossessions,Total turnovers,Total uncontestedPossessions,Average matchesPlayed,Average timeOnGroundPercentage,Average behinds,Average bounces,Average centreBounceAttendances,Average centreClearances,Average clangers,Average contestDefLosses,Average contestDefLossPercentage,Average contestDefOneOnOnes,Average contestedMarks,Average contestedPossessionRate,Average contestedPossessions,Average contestOffOneOnOnes,Average contestOffWins,Average contestOffWinsPercentage,Average defHalfPressureActs,Average disposalEfficiency,Average disposals,Average dreamTeamPoints,Average effectiveDisposals,Average effectiveKicks,Average f50GroundBallGets,Average freesAgainst,Average freesFor,Average goalAccuracy,Average goalAssists,Average goals,Average groundBallGets,Average handballs,Average hitouts,Average hitoutsToAdvantage,Average hitoutToAdvantageRate,Average hitoutWinPercentage,Average inside50s,Average interceptMarks,Average intercepts,Average kickEfficiency,Average kickins,Average kickinsPlayon,Average kicks,Average kickToHandballRatio,Average marks,Average marksInside50,Average marksOnLead,Average metresGained,Average onePercenters,Average pressureActs,Average ratingPoints,Average rebound50s,Average ruckContests,Average scoreInvolvements,Average scoreLaunches,Average shotsAtGoal,Average spoils,Average stoppageClearances,Average tackles,Average tacklesInside50,Average totalClearances,Average totalPossessions,Average turnovers,Average uncontestedPossessions,Fantasy Salary ($),Value per Fantasy Point,Break Even Score,Projected Price Change,Fantasy Points per Game,Metres Gained per Possession,Score Involvement Rate (%),Clanger Rate (%),Disposal Efficiency (%),Kick Efficiency (%),Tackle Efficiency (%),Hitout Win Rate (%),Goal Conversion Rate (%),Career Experience (Years),Draft Age,Height-to-Weight Ratio,Underpriced Flag,Salary Projection Diff,Cost Efficiency
991988,Zak,Jones,Midfielder," $589,000.00 ",13,746,57.4,Zak,Jones,Zak Jones,29,182,0,3,RIGHT,VIC,2013,2014,15,nationalDraft,MIDFIELDER,Mt Eliza (Vic)/Dandenong U18/Sydney,15/03/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/991988.png?im=Scale,width=0.6,height=0.6",St Kilda,STK,13,13,58.9,0,2,127,11,31,1,100,1,1,34.7,74,0,0,0,69,77.8,207,746,161,65,4,17,11,100,4,2,55,105,0,0,0,0,20,2,23,63.7,0,0,102,1,42,2,4,2259,6,157,468,125.7,8,0,53,12,2,2,20,33,3,31,213,27,139,13,58.9,0,0.2,127,0.8,2.4,0.1,100,0.1,0.1,34.7,5.7,0,0,0,5.3,77.8,15.9,57.4,12.4,5,0.3,1.3,0.8,100,0.3,0.2,4.2,8.1,0,0,0,0,1.5,0.2,1.8,63.7,0,0,7.8,1,3.2,0.2,0.3,173.8,0.5,12.1,125.7,0.6,0,4.1,0.9,0.2,0.2,1.5,2.5,0.2,2.4,16.4,2.1,10.7,588924,789.44,57.4,0,57.38,10.91,25.6,14.98,77.78,63.73,21.02,,100,11,18,inf,FALSE,-76," $10,261.32 "
996232,Matt,Guelfi,Forward," $583,000.00 ",13,739,56.8,Matt,Guelfi,Matt Guelfi,27,184,0,35,RIGHT,WA,2017,2018,76,nationalDraft,MEDIUM_FORWARD,Wembley Downs (WA)/Claremont (WAFL),14/08/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/996232.png?im=Scale,width=0.6,height=0.6",Essendon,ESS,13,13,76,10,0,0,2,26,0,0,0,5,48.3,73,12,4,33.3,48,72.9,155,739,113,47,22,13,13,53.6,12,15,50,80,0,0,0,0,18,2,15,62.7,0,0,75,0.9,32,14,9,1938,18,204,356,212.6,2,0,67,4,28,5,11,46,20,13,151,21,78,13,76,0.8,0,0,0.2,2,0,0,0,0.4,48.3,5.6,0.9,0.3,33.3,3.7,72.9,11.9,56.8,8.7,3.6,1.7,1,1,53.6,0.9,1.2,3.8,6.2,0,0,0,0,1.4,0.2,1.2,62.7,0,0,5.8,0.9,2.5,1.1,0.7,149.1,1.4,15.7,212.6,0.2,0,5.2,0.3,2.2,0.4,0.8,3.5,1.5,1,11.6,1.6,6,582768,788.59,56.8,0,56.85,12.5,43.23,16.77,72.9,62.67,22.55,,53.57,7,20,inf,FALSE,-232," $10,264.08 "
1016433,Shannon,Neale,Forward," $581,000.00 ",13,736,56.6,Shannon,Neale,Shannon Neale,22,203,0,33,RIGHT,WA,2020,2022,33,nationalDraft,KEY_FORWARD,Jandakot (WA)/Leeming HS (WA)/South Fremantle (WAFL),25/07/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1016433.png?im=Scale,width=0.6,height=0.6",Geelong Cats,GEEL,15,15,79.7,11,0,29,2,43,0,0,0,15,48.6,69,31,7,22.6,22,63.2,136,833,86,52,21,16,11,62.2,6,23,35,48,54,12,22.2,28.6,19,2,7,59.1,0,0,88,1.8,61,31,12,2292,23,140,487,110.9,2,189,72,9,37,14,5,31,20,7,142,37,73,15,79.7,0.7,0,29,0.1,2.9,0,0,0,1,48.6,4.6,2.1,0.5,22.6,1.5,63.2,9.1,55.5,5.7,3.5,1.4,1.1,0.7,62.2,0.4,1.5,2.3,3.2,3.6,0.8,22.2,28.6,1.3,0.1,0.5,59.1,0,0,5.9,1.8,4.1,2.1,0.8,152.8,1.5,9.3,110.9,0.1,12.6,4.8,0.6,2.5,0.9,0.3,2.1,1.3,0.5,9.5,2.5,4.9,580716,789.02,56.6,-11286,56.62,16.85,52.94,31.62,63.24,59.09,22.14,22.22,62.16,3,18,inf,FALSE,-284," $10,265.02 "
1007102,Mark,O'Connor,Defender / Midfielder," $563,000.00 ",13,713,54.8,Mark,O'Connor,Mark O'Connor,28,189,0,42,RIGHT,INT,2016,2017,,other,MEDIUM_DEFENDER,County Kerry (Ireland),17/01/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007102.png?im=Scale,width=0.6,height=0.6",Geelong Cats,GEEL,13,13,67.3,3,0,41,4,18,0,0,5,8,44.4,68,1,0,0,91,76.1,155,713,118,62,6,6,9,40,2,2,47,68,0,0,0,0,20,13,44,71.3,1,1,87,1.3,50,3,0,2316,21,153,284,256.3,13,0,39,17,5,12,14,40,3,18,153,22,85,13,67.3,0.2,0,41,0.3,1.4,0,0,0.4,0.6,44.4,5.2,0.1,0,0,7,76.1,11.9,54.8,9.1,4.8,0.5,0.5,0.7,40,0.2,0.2,3.6,5.2,0,0,0,0,1.5,1,3.4,71.3,1,1,6.7,1.3,3.8,0.2,0,178.2,1.6,11.8,256.3,1,0,3,1.3,0.4,0.9,1.1,3.1,0.2,1.4,11.8,1.7,6.5,562248,788.57,54.8,0,54.85,14.94,25.16,11.61,76.13,71.26,26.14,,40,8,19,inf,FALSE,-752," $10,273.72 "
1013611,Sam,Sturt,Forward," $496,000.00 ",13,628,48.3,Sam,Sturt,Sam Sturt,24,190,0,1,LEFT,VIC,2018,2020,17,nationalDraft,MEDIUM_FORWARD,Mt Eliza (Vic)/Peninsula Grammar (Vic)/Dandenong U18,12/05/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1013611.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,13,13,77.1,7,4,0,1,23,0,0,0,3,37.7,49,15,2,13.3,50,73,126,628,92,44,18,10,8,70,7,21,36,58,0,0,0,0,18,2,15,64.7,0,0,68,1.2,39,15,6,1825,6,180,389,191.3,2,0,63,8,30,4,4,20,11,5,130,31,81,13,77.1,0.5,0.3,0,0.1,1.8,0,0,0,0.2,37.7,3.8,1.2,0.2,13.3,3.8,73,9.7,48.3,7.1,3.4,1.4,0.8,0.6,70,0.5,1.6,2.8,4.5,0,0,0,0,1.4,0.2,1.2,64.7,0,0,5.2,1.2,3,1.2,0.5,140.5,0.5,13.8,191.3,0.2,0,4.8,0.6,2.3,0.3,0.3,1.5,0.8,0.4,10,2.4,6.2,495558,789.11,48.3,0,48.31,14.48,50,18.25,73.02,64.71,11.11,,70,5,18,inf,FALSE,-442," $10,269.15 "
1032966,James,O'Donnell,Defender," $478,000.00 ",13,606,46.6,James,O'Donnell,James O'Donnell,22,197,0,18,LEFT,VIC,2022,2023,,other,KEY_DEFENDER,Kew (Vic)/Xavier College (Vic),31/08/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1032966.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,14,14,86.7,1,1,0,0,30,6,33.3,18,9,31.2,49,6,2,33.3,68,76.4,157,653,120,86,1,12,5,66.7,2,2,35,42,0,0,0,0,17,17,58,74.8,0,0,115,2.7,62,2,1,2840,54,91,481,117.8,41,0,35,13,3,51,1,14,0,1,157,35,108,14,86.7,0.1,0.1,0,0,2.1,0.4,33.3,1.3,0.6,31.2,3.5,0.4,0.1,33.3,4.9,76.4,11.2,46.6,8.6,6.1,0.1,0.9,0.4,66.7,0.1,0.1,2.5,3,0,0,0,0,1.2,1.2,4.1,74.8,0,0,8.2,2.7,4.4,0.1,0.1,202.9,3.9,6.5,117.8,2.9,0,2.5,0.9,0.2,3.6,0.1,1,0,0.1,11.2,2.5,7.7,478116,788.97,46.6,0,46.62,18.09,22.29,19.11,76.43,74.78,15.38,,66.67,2,20,inf,TRUE,116," $10,257.51 "
1027971,Toby,McMullin,Forward," $427,000.00 ",13,541,41.6,Toby,McMullin,Toby McMullin,20,183,0,31,RIGHT,VIC,2022,2023,34,nationalDraft,MEDIUM_FORWARD,Port Fairy (Vic)/Sandringham U18,6/08/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1027971.png?im=Scale,width=0.6,height=0.6",GWS GIANTS,GWS,14,14,57.4,2,1,12,1,19,1,100,1,2,31.1,38,1,0,0,71,70.5,122,564,86,45,4,4,10,66.7,2,6,25,59,0,0,0,0,17,3,17,71.4,0,0,63,1.1,23,3,2,2069,7,175,627,5.9,10,0,36,7,9,3,7,38,11,8,122,25,84,14,57.4,0.1,0.1,12,0.1,1.4,0.1,100,0.1,0.1,31.1,2.7,0.1,0,0,5.1,70.5,8.7,40.3,6.1,3.2,0.3,0.3,0.7,66.7,0.1,0.4,1.8,4.2,0,0,0,0,1.2,0.2,1.2,71.4,0,0,4.5,1.1,1.6,0.2,0.1,147.8,0.5,12.5,5.9,0.7,0,2.6,0.5,0.6,0.2,0.5,2.7,0.8,0.6,8.7,1.8,6,426816,788.94,41.6,-13338,41.62,16.96,29.51,15.57,70.49,71.43,21.71,,66.67,2,18,inf,FALSE,-184," $10,264.42 "
1014038,Callum M.,Brown,Forward," $426,000.00 ",13,540,41.5,Callum M.,Brown,Callum M. Brown,24,188,0,46,RIGHT,INT,2018,2021,,other,MEDIUM_FORWARD,County Derry (Ireland),15/08/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1014038.png?im=Scale,width=0.6,height=0.6",GWS GIANTS,GWS,13,13,76.8,5,0,3,0,23,0,0,1,10,38.3,41,19,7,36.8,36,82,100,540,82,44,11,8,4,73.9,5,17,23,42,2,0,0,28.6,17,1,4,75.9,0,0,58,1.4,35,14,4,1743,27,121,315,230.9,1,7,54,7,23,18,5,22,7,5,107,18,66,13,76.8,0.4,0,3,0,1.8,0,0,0.1,0.8,38.3,3.2,1.5,0.5,36.8,2.8,82,7.7,41.5,6.3,3.4,0.8,0.6,0.3,73.9,0.4,1.3,1.8,3.2,0.2,0,0,28.6,1.3,0.1,0.3,75.9,0,0,4.5,1.4,2.7,1.1,0.3,134.1,2.1,9.3,230.9,0.1,0.5,4.2,0.5,1.8,1.4,0.4,1.7,0.5,0.4,8.2,1.4,5.1,425790,788.5,41.5,0,41.54,17.43,54,23,82,75.86,18.18,0,73.91,4,18,inf,FALSE,-210," $10,265.06 "
1023494,Zane,Duursma,Forward," $373,000.00 ",13,473,36.4,Zane,Duursma,Zane Duursma,19,190,0,7,RIGHT,VIC,2023,2024,4,nationalDraft,MEDIUM_FORWARD,Foster Secondary College/Foster FNC/Gippsland Power U18,28/08/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1023494.png?im=Scale,width=0.6,height=0.6",North Melbourne,NMFC,13,13,66,8,1,0,0,14,0,0,0,7,37.8,37,6,1,16.7,42,77.3,97,473,75,44,7,4,10,52.9,2,9,20,38,0,0,0,0,16,1,11,74.6,0,0,59,1.6,40,7,5,1641,11,127,552,68.6,2,0,35,7,17,10,2,10,5,2,98,17,61,13,66,0.6,0.1,0,0,1.1,0,0,0,0.5,37.8,2.8,0.5,0.1,16.7,3.2,77.3,7.5,36.4,5.8,3.4,0.5,0.3,0.8,52.9,0.2,0.7,1.5,2.9,0,0,0,0,1.2,0.1,0.8,74.6,0,0,4.5,1.6,3.1,0.5,0.4,126.3,0.8,9.8,68.6,0.2,0,2.7,0.5,1.3,0.8,0.2,0.8,0.4,0.2,7.5,1.3,4.7,373464,789.56,36.4,0,36.38,16.92,36.08,14.43,77.32,74.58,7.87,,52.94,1,18,inf,TRUE,464," $10,247.25 "
1004819,Jed,McEntee,Forward," $351,000.00 ",13,445,34.2,Jed,McEntee,Jed McEntee,24,176,0,41,RIGHT,SA,2021,2021,13,other,MEDIUM_FORWARD,Mitcham (SA)/Sturt (SANFL),15/02/2001,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1004819.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,14,14,69.2,4,0,0,1,21,0,0,0,0,39.6,40,3,0,0,37,73,100,477,73,30,14,11,2,63.6,3,7,37,51,0,0,0,0,17,0,10,61.2,0,0,49,1,19,7,0,1243,8,196,415,166.4,1,0,32,3,11,7,1,39,18,2,101,25,61,14,69.2,0.3,0,0,0.1,1.5,0,0,0,0,39.6,2.9,0.2,0,0,2.6,73,7.1,34.1,5.2,2.1,1,0.8,0.1,63.6,0.2,0.5,2.6,3.6,0,0,0,0,1.2,0,0.7,61.2,0,0,3.5,1,1.4,0.5,0,88.9,0.6,14,166.4,0.1,0,2.3,0.2,0.8,0.5,0.1,2.8,1.3,0.1,7.2,1.8,4.4,350892,788.52,34.2,-1026,34.23,12.43,32,21,73,61.22,19.9,,63.64,4,20,inf,FALSE,-108," $10,263.16 "
1008510,Corey,Durdin,Forward," $316,000.00 ",13,400,30.8,Corey,Durdin,Corey Durdin,22,173,0,19,RIGHT,SA,2020,2021,37,nationalDraft,MEDIUM_FORWARD,Golden Grove (SA)/Central District (SANFL),14/04/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008510.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,14,14,58.2,5,2,3,0,6,0,0,0,1,46.3,38,14,3,21.4,23,69.5,82,420,57,24,18,0,3,53.8,3,7,34,39,0,0,0,0,13,1,9,55.8,0,0,43,1.1,21,6,8,1024,10,114,454,138.1,1,0,40,6,13,7,4,25,16,4,82,7,44,14,58.2,0.4,0.1,3,0,0.4,0,0,0,0.1,46.3,2.7,1,0.2,21.4,1.6,69.5,5.9,30,4.1,1.7,1.3,0,0.2,53.8,0.2,0.5,2.4,2.8,0,0,0,0,0.9,0.1,0.6,55.8,0,0,3.1,1.1,1.5,0.4,0.6,73.2,0.7,8.1,138.1,0.1,0,2.9,0.4,0.9,0.5,0.3,1.8,1.1,0.3,5.9,0.5,3.1,316008,790.02,30.8,-8208,30.77,12.49,48.78,7.32,69.51,55.81,21.93,,53.85,4,18,inf,TRUE,8," $10,259.74 "
992330,Jordon,Sweet,Ruck," $838,000.00 ",14,1144,81.7,Jordon,Sweet,Jordon Sweet,27,206,0,24,RIGHT,SA,2023,2021,,other,RUCK,Tea Tree Gully (SA)/North Adelaide (SANFL)/Western Australia,2/02/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/992330.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,17,17,79.7,4,0,356,15,45,4,20,20,7,58.4,101,10,3,30,117,66.7,168,1407,112,37,3,30,19,50,5,4,41,97,598,161,26.9,49,24,7,26,52.1,0,0,71,0.7,35,6,0,2215,58,263,458,135.7,22,1221,68,46,8,38,31,85,10,46,173,35,72,17,79.7,0.2,0,356,0.9,2.6,0.2,20,1.2,0.4,58.4,5.9,0.6,0.2,30,6.9,66.7,9.9,82.8,6.6,2.2,0.2,1.8,1.1,50,0.3,0.2,2.4,5.7,35.2,9.5,26.9,49,1.4,0.4,1.5,52.1,0,0,4.2,0.7,2.1,0.4,0,130.3,3.4,15.5,135.7,1.3,71.8,4,2.7,0.5,2.2,1.8,5,0.6,2.7,10.2,2.1,4.2,838242,732.73,81.7,11286,81.71,13.18,40.48,26.79,66.67,52.11,32.32,26.92,50,4,25,inf,TRUE,242," $10,257.04 "
270917,Patrick,Dangerfield,Midfielder," $816,000.00 ",14,1114,79.6,Patrick,Dangerfield,Patrick Dangerfield,34,189,0,35,RIGHT,VIC,2007,2008,10,nationalDraft,MIDFIELDER,Anglesea (Vic)/Geelong U18/Adelaide,5/04/1990,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/270917.png?im=Scale,width=0.6,height=0.6",Geelong Cats,GEEL,16,16,70.6,6,2,306,42,71,0,0,0,11,54.6,172,9,4,44.4,99,63.4,322,1255,204,114,18,24,19,42.1,10,8,105,127,1,0,0,9.1,102,6,31,58.5,0,0,195,1.5,54,10,4,7177,22,250,51,449.5,12,11,102,28,19,7,41,63,15,83,315,67,143,16,70.6,0.4,0.1,306,2.6,4.4,0,0,0,0.7,54.6,10.8,0.6,0.3,44.4,6.2,63.4,20.1,78.4,12.8,7.1,1.1,1.5,1.2,42.1,0.6,0.5,6.6,7.9,0.1,0,0,9.1,6.4,0.4,1.9,58.5,0,0,12.2,1.5,3.4,0.6,0.3,448.6,1.4,15.6,449.5,0.8,0.7,6.4,1.8,1.2,0.4,2.6,3.9,0.9,5.2,19.7,4.2,8.9,816696,733.12,79.6,-12312,79.57,22.29,31.68,22.05,63.35,58.46,25.2,0,42.11,17,17,inf,TRUE,696," $10,251.26 "
990827,Jack,Graham,Midfielder / Forward," $662,000.00 ",14,903,64.5,Jack,Graham,Jack Graham,27,181,0,34,RIGHT,SA,2016,2017,53,nationalDraft,MIDFIELDER_FORWARD,Tea Tree Gully (SA)/North Adelaide (SANFL),25/02/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/990827.png?im=Scale,width=0.6,height=0.6",Richmond,RICH,14,14,71,2,3,144,8,31,0,0,0,0,36.8,91,1,0,0,131,74.1,243,903,180,59,6,13,6,40,6,2,71,141,0,0,0,0,34,0,27,57.8,0,0,102,0.7,30,2,3,2941,10,295,208,304.9,18,0,52,10,5,2,28,61,10,36,247,34,156,14,71,0.1,0.2,144,0.6,2.2,0,0,0,0,36.8,6.5,0.1,0,0,9.4,74.1,17.4,64.5,12.9,4.2,0.4,0.9,0.4,40,0.4,0.1,5.1,10.1,0,0,0,0,2.4,0,1.9,57.8,0,0,7.3,0.7,2.1,0.1,0.2,210.1,0.7,21.1,304.9,1.3,0,3.7,0.7,0.4,0.1,2,4.4,0.7,2.6,17.6,2.4,11.1,661770,732.86,64.5,0,64.5,12.1,21.4,12.76,74.07,57.84,20.68,,40,8,18,inf,FALSE,-230," $10,263.57 "
298289,Peter,Wright,Forward," $661,000.00 ",14,902,64.4,Peter,Wright,Peter Wright,28,203,0,20,RIGHT,VIC,2014,2015,8,nationalDraft,KEY_FORWARD,Moonee Valley (Vic)/Calder U18/Gold Coast,8/09/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298289.png?im=Scale,width=0.6,height=0.6",Essendon,ESS,14,14,79.6,7,0,51,4,29,1,25,4,14,40.1,67,32,7,21.9,31,69.6,158,902,110,57,13,4,11,63.3,5,19,31,67,119,28,23.5,50.6,25,3,15,62.6,0,0,91,1.4,60,23,9,2358,41,110,369,203.4,5,235,61,11,30,26,7,19,7,11,167,34,100,14,79.6,0.5,0,51,0.3,2.1,0.1,25,0.3,1,40.1,4.8,2.3,0.5,21.9,2.2,69.6,11.3,64.4,7.9,4.1,0.9,0.3,0.8,63.3,0.4,1.4,2.2,4.8,8.5,2,23.5,50.6,1.8,0.2,1.1,62.6,0,0,6.5,1.4,4.3,1.6,0.6,168.5,2.9,7.9,203.4,0.4,16.8,4.4,0.8,2.1,1.9,0.5,1.4,0.5,0.8,11.9,2.4,7.1,660744,732.53,64.4,0,64.43,14.92,38.61,18.35,69.62,62.64,17.27,23.53,63.33,10,18,inf,FALSE,-256," $10,263.98 "
1017939,Ryley,Sanders,Midfielder / Forward," $656,000.00 ",14,895,63.9,Ryley,Sanders,Ryley Sanders,20,186,0,9,RIGHT,TAS,2023,2024,6,nationalDraft,MIDFIELDER_FORWARD,North Launceston Football Club NTJFA (Tas)/Sandringham Dragons U18,21/01/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1017939.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,14,14,66.3,2,2,114,8,29,0,0,0,1,32.8,75,2,0,0,88,72.7,231,895,168,53,13,7,3,0,6,0,59,141,0,0,0,0,21,2,16,58.9,0,0,90,0.6,33,2,0,2255,5,216,517,90.9,12,0,49,9,4,2,26,65,13,34,229,36,154,14,66.3,0.1,0.1,114,0.6,2.1,0,0,0,0.1,32.8,5.4,0.1,0,0,6.3,72.7,16.5,63.9,12,3.8,0.9,0.5,0.2,0,0.4,0,4.2,10.1,0,0,0,0,1.5,0.1,1.1,58.9,0,0,6.4,0.6,2.4,0.1,0,161.1,0.4,15.4,90.9,0.9,0,3.5,0.6,0.3,0.1,1.9,4.6,0.9,2.4,16.4,2.6,11,655614,732.53,63.9,0,63.93,9.76,21.21,12.55,72.73,58.89,30.09,,0,1,18,inf,FALSE,-386," $10,266.04 "
1012825,Jake,Bowey,Defender," $641,000.00 ",14,875,62.5,Jake,Bowey,Jake Bowey,22,175,0,17,RIGHT,VIC,2020,2021,21,nationalDraft,MEDIUM_DEFENDER,Highett (Vic)/Sandringham U18,12/09/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1012825.png?im=Scale,width=0.6,height=0.6",Melbourne,MELB,14,14,69.8,2,3,0,0,25,2,20,10,2,28.4,56,0,0,0,91,76.8,224,875,172,118,0,5,5,0,3,0,48,64,0,0,0,0,14,14,63,73.8,29,27,160,2.5,65,0,1,3629,13,123,296,251.1,48,0,30,10,2,8,4,20,0,4,197,35,141,14,69.8,0.1,0.2,0,0,1.8,0.1,20,0.7,0.1,28.4,4,0,0,0,6.5,76.8,16,62.5,12.3,8.4,0,0.4,0.4,0,0.2,0,3.4,4.6,0,0,0,0,1,1,4.5,73.8,29,27,11.4,2.5,4.6,0,0.1,259.3,0.9,8.8,251.1,3.4,0,2.1,0.7,0.1,0.6,0.3,1.4,0,0.3,14.1,2.5,10.1,641250,732.86,62.5,0,62.5,16.2,13.39,11.16,76.79,73.75,16.26,,0,4,18,inf,TRUE,250," $10,256.00 "
997846,Conor,McKenna,Defender," $619,000.00 ",14,845,60.4,Conor,McKenna,Conor McKenna,28,184,0,26,RIGHT,INT,2016,2015,,rookieElevation,MEDIUM_DEFENDER,Eglish/Tyrone (Ireland)/Essendon,28/03/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/997846.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,18,18,61.9,2,2,0,1,40,1,9.1,11,2,25,48,0,0,0,82,70.9,234,926,166,139,3,7,4,0,5,0,41,32,0,0,0,0,25,12,56,68.8,42,30,202,6.3,77,2,1,4936,20,136,314,240,49,0,40,10,2,17,6,10,0,7,192,55,144,18,61.9,0.1,0.1,0,0.1,2.2,0.1,9.1,0.6,0.1,25,2.7,0,0,0,4.6,70.9,13,51.4,9.2,7.7,0.2,0.4,0.2,0,0.3,0,2.3,1.8,0,0,0,0,1.4,0.7,3.1,68.8,42,30,11.2,6.3,4.3,0.1,0.1,274.3,1.1,7.6,240,2.7,0,2.2,0.6,0.1,0.9,0.3,0.6,0,0.4,10.7,3.1,8,619704,733.38,60.4,-92340,60.36,21.09,17.09,17.09,70.94,68.81,7.35,,0,10,20,inf,TRUE,704," $10,248.34 "
271129,Todd,Goldstein,Ruck," $614,000.00 ",14,838,59.9,Todd,Goldstein,Todd Goldstein,36,201,0,17,LEFT,VIC,2006,2008,37,nationalDraft,RUCK,Trinity Grammar (Vic)/Oakleigh U18/North Melbourne,1/07/1988,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/271129.png?im=Scale,width=0.6,height=0.6",Essendon,ESS,14,14,72.6,1,0,264,20,30,1,14.3,7,6,56.3,81,8,1,12.5,48,79.7,143,838,114,36,4,18,26,66.7,5,2,38,99,344,98,28.5,45.8,24,2,16,81.8,0,0,44,0.4,25,3,2,1365,36,121,89,398.4,2,751,45,30,3,24,21,26,2,41,144,24,63,14,72.6,0.1,0,264,1.4,2.1,0.1,14.3,0.5,0.4,56.3,5.8,0.6,0.1,12.5,3.4,79.7,10.2,59.9,8.1,2.6,0.3,1.3,1.9,66.7,0.4,0.1,2.7,7.1,24.6,7,28.5,45.8,1.7,0.1,1.1,81.8,0,0,3.1,0.4,1.8,0.2,0.1,97.5,2.6,8.6,398.4,0.1,53.6,3.2,2.1,0.2,1.7,1.5,1.9,0.1,2.9,10.3,1.7,4.5,614574,733.38,59.9,0,59.86,9.55,31.47,20.98,79.72,81.82,21.49,28.49,66.67,17,18,inf,TRUE,574," $10,250.42 "
