Player ID,First Name_x,Last Name_x,Position_x,Salary ($),Games Played_x,Total Points,Average Points,First Name_y,Last Name_y,Full Name,Age,Height (cm),Weight (kg),Jumper Number,Kicking Foot,State of Origin,Draft Year,Debut Year,Draft Position,Draft Type,Position_y,Recruited From,Date of Birth,Photo URL,Team,Team Abbreviation,Games Played_y,Total matchesPlayed,Total timeOnGroundPercentage,Total behinds,Total bounces,Total centreBounceAttendances,Total centreClearances,Total clangers,Total contestDefLosses,Total contestDefLossPercentage,Total contestDefOneOnOnes,Total contestedMarks,Total contestedPossessionRate,Total contestedPossessions,Total contestOffOneOnOnes,Total contestOffWins,Total contestOffWinsPercentage,Total defHalfPressureActs,Total disposalEfficiency,Total disposals,Total dreamTeamPoints,Total effectiveDisposals,Total effectiveKicks,Total f50GroundBallGets,Total freesAgainst,Total freesFor,Total goalAccuracy,Total goalAssists,Total goals,Total groundBallGets,Total handballs,Total hitouts,Total hitoutsToAdvantage,Total hitoutToAdvantageRate,Total hitoutWinPercentage,Total inside50s,Total interceptMarks,Total intercepts,Total kickEfficiency,Total kickins,Total kickinsPlayon,Total kicks,Total kickToHandballRatio,Total marks,Total marksInside50,Total marksOnLead,Total metresGained,Total onePercenters,Total pressureActs,Total ranking,Total ratingPoints,Total rebound50s,Total ruckContests,Total scoreInvolvements,Total scoreLaunches,Total shotsAtGoal,Total spoils,Total stoppageClearances,Total tackles,Total tacklesInside50,Total totalClearances,Total totalPossessions,Total turnovers,Total uncontestedPossessions,Average matchesPlayed,Average timeOnGroundPercentage,Average behinds,Average bounces,Average centreBounceAttendances,Average centreClearances,Average clangers,Average contestDefLosses,Average contestDefLossPercentage,Average contestDefOneOnOnes,Average contestedMarks,Average contestedPossessionRate,Average contestedPossessions,Average contestOffOneOnOnes,Average contestOffWins,Average contestOffWinsPercentage,Average defHalfPressureActs,Average disposalEfficiency,Average disposals,Average dreamTeamPoints,Average effectiveDisposals,Average effectiveKicks,Average f50GroundBallGets,Average freesAgainst,Average freesFor,Average goalAccuracy,Average goalAssists,Average goals,Average groundBallGets,Average handballs,Average hitouts,Average hitoutsToAdvantage,Average hitoutToAdvantageRate,Average hitoutWinPercentage,Average inside50s,Average interceptMarks,Average intercepts,Average kickEfficiency,Average kickins,Average kickinsPlayon,Average kicks,Average kickToHandballRatio,Average marks,Average marksInside50,Average marksOnLead,Average metresGained,Average onePercenters,Average pressureActs,Average ratingPoints,Average rebound50s,Average ruckContests,Average scoreInvolvements,Average scoreLaunches,Average shotsAtGoal,Average spoils,Average stoppageClearances,Average tackles,Average tacklesInside50,Average totalClearances,Average totalPossessions,Average turnovers,Average uncontestedPossessions,Fantasy Salary ($),Value per Fantasy Point,Break Even Score,Projected Price Change,Fantasy Points per Game,Metres Gained per Possession,Score Involvement Rate (%),Clanger Rate (%),Disposal Efficiency (%),Kick Efficiency (%),Tackle Efficiency (%),Hitout Win Rate (%),Goal Conversion Rate (%),Career Experience (Years),Draft Age,Height-to-Weight Ratio,Underpriced Flag,Primary Position,Secondary Position
1019038,Aaron,Cadman,FORWARD,449000,21,919,43.8,Aaron,Cadman,Aaron Cadman,21,195,0,5,LEFT,VIC,2022,2023.0,1.0,nationalDraft,KEY_FORWARD,Darley (Vic)/GWV U18,03/03/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019038.png?im=Scale,width=0.6,height=0.6",GWS GIANTS,GWS,23.0,23.0,68.3,11.0,2.0,29.0,2.0,39.0,2.0,66.7,3.0,10.0,43.2,76.0,37.0,7.0,18.9,59.0,62.2,172.0,1055.0,107.0,67.0,20.0,18.0,12.0,61.2,4.0,30.0,48.0,60.0,20.0,6.0,30.0,14.5,29.0,1.0,17.0,59.8,0.0,0.0,112.0,1.9,54.0,31.0,15.0,3074.0,22.0,227.0,508.0,66.9,5.0,138.0,77.0,8.0,49.0,12.0,4.0,67.0,31.0,6.0,176.0,42.0,100.0,23.0,68.3,0.5,0.1,29.0,0.1,1.7,0.1,66.7,0.1,0.4,43.2,3.3,1.6,0.3,18.9,2.6,62.2,7.5,45.9,4.7,2.9,0.9,0.8,0.5,61.2,0.2,1.3,2.1,2.6,0.9,0.3,30.0,14.5,1.3,0.0,0.7,59.8,0.0,0.0,4.9,1.9,2.3,1.3,0.7,133.7,1.0,9.9,66.9,0.2,6.0,3.3,0.3,2.1,0.5,0.2,2.9,1.3,0.3,7.7,1.8,4.3,449388.0,489.0,43.8,21546.0,43.76,17.87,44.77,22.67,62.21,59.82,29.52,30.0,61.22,2.0,18,inf,True,FWD,
1013197,Sam,Banks,MIDFIELDER,448000,15,655,43.7,Sam,Banks,Sam Banks,21,187,0,41,RIGHT,TAS,2021,2023.0,29.0,nationalDraft,MIDFIELDER,Clarence (Tas)/Tasmania U18,02/04/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1013197.png?im=Scale,width=0.6,height=0.6",Richmond,RICH,15.0,15.0,62.3,2.0,1.0,0.0,3.0,23.0,1.0,50.0,2.0,1.0,31.3,55.0,3.0,1.0,33.3,94.0,77.8,180.0,655.0,140.0,79.0,2.0,8.0,7.0,33.3,4.0,1.0,44.0,69.0,0.0,0.0,0.0,0.0,31.0,3.0,36.0,71.2,1.0,1.0,111.0,1.6,35.0,0.0,4.0,3506.0,9.0,148.0,463.0,130.5,20.0,0.0,35.0,11.0,3.0,4.0,16.0,22.0,2.0,19.0,176.0,38.0,121.0,15.0,62.3,0.1,0.1,0.0,0.2,1.5,0.1,50.0,0.1,0.1,31.3,3.7,0.2,0.1,33.3,6.3,77.8,12.0,43.7,9.3,5.3,0.1,0.5,0.5,33.3,0.3,0.1,2.9,4.6,0.0,0.0,0.0,0.0,2.1,0.2,2.4,71.2,1.0,1.0,7.4,1.6,2.3,0.0,0.3,233.8,0.6,9.9,130.5,1.3,0.0,2.3,0.7,0.2,0.3,1.1,1.5,0.1,1.3,11.7,2.5,8.1,448362.0,684.52,43.7,0.0,43.67,19.48,19.44,12.78,77.78,71.17,14.86,,33.33,2.0,18,inf,True,MID,
998782,Buku,Khamis,DEFENDER,448000,17,743,43.7,Buku,Khamis,Buku Khamis,24,191,0,24,LEFT,VIC,2018,2021.0,,other,KEY_DEFENDER,St Albans (Vic)/Maribyrnong College (Vic)/Western U18,24/03/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/998782.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,17.0,17.0,86.0,1.0,3.0,4.0,0.0,20.0,10.0,30.3,33.0,10.0,29.6,50.0,0.0,0.0,0.0,69.0,86.8,167.0,743.0,145.0,90.0,0.0,9.0,10.0,50.0,0.0,1.0,26.0,60.0,2.0,0.0,0.0,16.7,9.0,41.0,88.0,84.1,1.0,1.0,107.0,1.8,78.0,0.0,1.0,1941.0,82.0,92.0,497.0,102.9,30.0,12.0,34.0,19.0,2.0,69.0,0.0,19.0,1.0,0.0,169.0,26.0,119.0,17.0,86.0,0.1,0.2,4.0,0.0,1.2,0.6,30.3,1.9,0.6,29.6,2.9,0.0,0.0,0.0,4.1,86.8,9.8,43.7,8.5,5.3,0.0,0.5,0.6,50.0,0.0,0.1,1.5,3.5,0.1,0.0,0.0,16.7,0.5,2.4,5.2,84.1,1.0,1.0,6.3,1.8,4.6,0.0,0.1,114.2,4.8,5.4,102.9,1.8,0.7,2.0,1.1,0.1,4.1,0.0,1.1,0.1,0.0,9.9,1.5,7.0,448362.0,603.45,43.7,0.0,43.71,11.62,20.36,11.98,86.83,84.11,20.65,0.0,50.0,4.0,18,inf,True,DEF,
1020339,Angus,Sheldrick,MIDFIELDER,448000,0,0,0.0,Angus,Sheldrick,Angus Sheldrick,21,178,0,12,LEFT,WA,2021,2022.0,18.0,nationalDraft,MIDFIELDER,Mosman Park (WA)/Christ Church Grammar (WA)/Claremont (WAFL),07/11/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1020339.png?im=Scale,width=0.6,height=0.6",Sydney Swans,SYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,3.0,18,inf,False,MID,
1028019,Logan,Morris,FORWARD,445000,15,651,43.4,Logan,Morris,Logan Morris,19,191,0,13,RIGHT,VIC,2023,2024.0,31.0,nationalDraft,KEY_FORWARD,Werribee Districts (Vic)/Western Jets U18,10/05/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1028019.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,19.0,19.0,65.0,15.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,45.7,74.0,29.0,5.0,17.2,24.0,71.6,155.0,813.0,111.0,76.0,26.0,9.0,12.0,57.1,8.0,24.0,46.0,42.0,0.0,0.0,0.0,0.0,29.0,5.0,21.0,67.3,0.0,0.0,113.0,2.7,66.0,28.0,13.0,2721.0,14.0,145.0,495.0,104.2,2.0,0.0,80.0,12.0,42.0,8.0,2.0,12.0,7.0,2.0,162.0,25.0,88.0,19.0,65.0,0.8,0.1,0.0,0.0,1.1,0.0,0.0,0.0,0.8,45.7,3.9,1.5,0.3,17.2,1.3,71.6,8.2,42.8,5.8,4.0,1.4,0.5,0.6,57.1,0.4,1.3,2.4,2.2,0.0,0.0,0.0,0.0,1.5,0.3,1.1,67.3,0.0,0.0,5.9,2.7,3.5,1.5,0.7,143.2,0.7,7.6,104.2,0.1,0.0,4.2,0.6,2.2,0.4,0.1,0.6,0.4,0.1,8.5,1.3,4.6,445284.0,684.0,43.4,-6156.0,43.4,17.55,51.61,12.9,71.61,67.26,8.28,,57.14,1.0,18,inf,True,FWD,
1032100,Calsher,Dear,FORWARD,445000,15,650,43.3,Calsher,Dear,Calsher Dear,19,195,0,35,RIGHT,VIC,2023,2024.0,56.0,fatherSon,KEY_FORWARD,Beaumaris FC (Vic)/Sandringham Dragons U18,04/08/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1032100.png?im=Scale,width=0.6,height=0.6",Hawthorn,HAW,17.0,17.0,68.2,11.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,17.0,57.3,71.0,33.0,6.0,18.2,18.0,67.2,119.0,765.0,80.0,40.0,16.0,7.0,13.0,58.1,3.0,25.0,34.0,52.0,1.0,0.0,0.0,16.7,11.0,1.0,10.0,59.7,0.0,0.0,67.0,1.3,46.0,27.0,9.0,1624.0,42.0,159.0,527.0,81.3,0.0,6.0,61.0,4.0,43.0,35.0,2.0,42.0,15.0,2.0,124.0,33.0,53.0,17.0,68.2,0.6,0.0,6.0,0.0,1.7,0.0,0.0,0.0,1.0,57.3,4.2,1.9,0.4,18.2,1.1,67.2,7.0,45.0,4.7,2.4,0.9,0.4,0.8,58.1,0.2,1.5,2.0,3.1,0.1,0.0,0.0,16.7,0.6,0.1,0.6,59.7,0.0,0.0,3.9,1.3,2.7,1.6,0.5,95.6,2.5,9.4,81.3,0.0,0.4,3.6,0.2,2.5,2.1,0.1,2.5,0.9,0.1,7.3,1.9,3.1,444258.0,683.47,43.3,17442.0,43.33,13.65,51.26,24.37,67.23,59.7,26.42,0.0,58.14,1.0,18,inf,False,FWD,
1017128,Dante,Visentini,RUCK,443000,3,164,54.7,Dante,Visentini,Dante Visentini,22,202,0,38,RIGHT,VIC,2021,2023.0,56.0,nationalDraft,RUCK,Brighton Beach (Vic)/Xavier College (Vic)/Sandringham U18,13/02/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1017128.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,3.0,3.0,76.6,0.0,0.0,53.0,3.0,9.0,1.0,33.3,3.0,1.0,42.9,9.0,3.0,1.0,33.3,26.0,63.6,22.0,164.0,14.0,5.0,1.0,7.0,2.0,100.0,1.0,1.0,3.0,12.0,71.0,22.0,31.0,43.8,1.0,1.0,2.0,50.0,0.0,0.0,10.0,0.8,4.0,1.0,0.0,189.0,10.0,54.0,601.0,38.5,0.0,162.0,10.0,5.0,1.0,6.0,2.0,10.0,0.0,5.0,21.0,3.0,12.0,3.0,76.6,0.0,0.0,53.0,1.0,3.0,0.3,33.3,1.0,0.3,42.9,3.0,1.0,0.3,33.3,8.7,63.6,7.3,54.7,4.7,1.7,0.3,2.3,0.7,100.0,0.3,0.3,1.0,4.0,23.7,7.3,31.0,43.8,0.3,0.3,0.7,50.0,0.0,0.0,3.3,0.8,1.3,0.3,0.0,63.3,3.3,18.0,38.5,0.0,54.0,3.3,1.7,0.3,2.0,0.7,3.3,0.0,1.7,7.0,1.0,4.0,561222.0,3422.09,54.7,0.0,54.67,8.59,45.45,40.91,63.64,50.0,18.52,30.99,100.0,2.0,18,inf,True,RUC,
1013220,Nathan,O'Driscoll,MIDFIELDER,441000,2,101,50.5,Nathan,O'Driscoll,Nathan O'Driscoll,22,188,0,30,LEFT,WA,2020,2022.0,27.0,nationalDraft,MIDFIELDER,Northam (WA)/Perth (WAFL),17/05/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1013220.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,2.0,2.0,44.7,1.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,0.0,7.0,76.0,25.0,101.0,19.0,7.0,1.0,1.0,1.0,50.0,0.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,63.6,0.0,0.0,11.0,0.8,5.0,0.0,1.0,489.0,0.0,17.0,558.0,65.6,2.0,0.0,9.0,2.0,2.0,0.0,3.0,5.0,0.0,3.0,25.0,4.0,18.0,2.0,44.7,0.5,1.0,6.0,0.0,2.0,0.0,0.0,0.5,0.0,28.0,3.5,0.0,0.0,0.0,3.5,76.0,12.5,50.5,9.5,3.5,0.5,0.5,0.5,50.0,0.0,0.5,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,63.6,0.0,0.0,5.5,0.8,2.5,0.0,0.5,244.8,0.0,8.5,65.6,1.0,0.0,4.5,1.0,1.0,0.0,1.5,2.5,0.0,1.5,12.5,2.0,9.0,518130.0,5130.0,50.5,0.0,50.5,19.56,36.0,16.0,76.0,63.64,29.41,,50.0,3.0,18,inf,True,MID,
296190,Jack,Martin,FORWARD,438000,3,93,31.0,Jack,Martin,Jack Martin,30,186,0,21,RIGHT,WA,2013,2014.0,1.0,other,MEDIUM_FORWARD,Towns (WA)/Claremont (WAFL)/Gold Coast,29/01/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/296190.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,3.0,3.0,53.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,57.1,12.0,2.0,0.0,0.0,6.0,75.0,20.0,93.0,15.0,10.0,4.0,3.0,3.0,100.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,83.3,0.0,0.0,12.0,1.5,7.0,2.0,1.0,212.0,2.0,16.0,490.0,108.4,0.0,0.0,9.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,21.0,3.0,9.0,3.0,53.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,57.1,4.0,0.7,0.0,0.0,2.0,75.0,6.7,31.0,5.0,3.3,1.3,1.0,1.0,100.0,0.7,1.0,2.0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.3,0.0,0.0,4.0,1.5,2.3,0.7,0.3,70.8,0.7,5.3,108.4,0.0,0.0,3.0,0.3,1.0,0.3,0.7,0.7,0.3,0.7,7.0,1.0,3.0,318060.0,3420.0,31.0,0.0,31.0,10.6,45.0,30.0,75.0,83.33,12.5,,100.0,11.0,18,inf,False,FWD,
1024666,Lloyd,Johnston,FORWARD,437000,7,328,46.9,Lloyd,Johnston,Lloyd Johnston,20,184,0,38,RIGHT,NT,2022,2023.0,,other,MEDIUM_FORWARD,Wanderers (NT)/NT Thunder,21/09/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1024666.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,7.0,7.0,75.0,3.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,34.7,25.0,1.0,0.0,0.0,35.0,64.7,68.0,328.0,44.0,26.0,3.0,0.0,5.0,37.5,1.0,3.0,12.0,25.0,0.0,0.0,0.0,0.0,12.0,3.0,17.0,60.5,0.0,0.0,43.0,1.7,21.0,6.0,1.0,1341.0,11.0,109.0,563.0,63.2,5.0,0.0,23.0,4.0,8.0,5.0,2.0,15.0,4.0,2.0,72.0,14.0,47.0,7.0,75.0,0.4,0.3,0.0,0.0,1.3,0.0,0.0,0.0,0.4,34.7,3.6,0.1,0.0,0.0,5.0,64.7,9.7,46.9,6.3,3.7,0.4,0.0,0.7,37.5,0.1,0.4,1.7,3.6,0.0,0.0,0.0,0.0,1.7,0.4,2.4,60.5,0.0,0.0,6.1,1.7,3.0,0.9,0.1,191.7,1.6,15.6,63.2,0.7,0.0,3.3,0.6,1.1,0.7,0.3,2.1,0.6,0.3,10.3,2.0,6.7,481194.0,1467.05,46.9,0.0,46.86,19.72,33.82,13.24,64.71,60.47,13.76,,37.5,2.0,18,inf,True,FWD,
1022915,Edward,Allan,MIDFIELDER,437000,2,112,56.0,Edward,Allan,Edward Allan,20,194,0,16,RIGHT,WA,2022,2024.0,19.0,nationalDraft,MIDFIELDER,Mosman Park (WA)/Claremont (WAFL),26/05/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1022915.png?im=Scale,width=0.6,height=0.6",Collingwood,COLL,2.0,2.0,79.8,0.0,0.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,46.7,14.0,0.0,0.0,0.0,18.0,60.7,28.0,112.0,17.0,7.0,1.0,0.0,1.0,50.0,0.0,1.0,9.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,50.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,468.0,3.0,42.0,633.0,23.2,3.0,0.0,10.0,2.0,2.0,0.0,2.0,8.0,1.0,3.0,30.0,5.0,16.0,2.0,79.8,0.0,0.0,17.0,0.5,3.0,0.0,0.0,0.0,0.0,46.7,7.0,0.0,0.0,0.0,9.0,60.7,14.0,56.0,8.5,3.5,0.5,0.0,0.5,50.0,0.0,0.5,4.5,7.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5,50.0,0.0,0.0,7.0,1.0,0.5,0.0,0.0,234.0,1.5,21.0,23.2,1.5,0.0,5.0,1.0,1.0,0.0,1.0,4.0,0.5,1.5,15.0,2.5,8.0,574560.0,5130.0,56.0,0.0,56.0,16.71,35.71,21.43,60.71,50.0,19.05,,50.0,1.0,18,inf,True,MID,
293813,Tom,Lynch,FORWARD,435000,4,163,40.8,Tom,Lynch,Tom Lynch,32,199,0,19,RIGHT,VIC,2010,2011.0,11.0,nationalDraft,KEY_FORWARD,Sorrento (Vic)/Dandenong U18/Gold Coast,31/10/1992,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/293813.png?im=Scale,width=0.6,height=0.6",Richmond,RICH,4.0,4.0,81.2,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,58.1,18.0,12.0,1.0,8.3,1.0,62.5,32.0,163.0,20.0,14.0,4.0,4.0,6.0,54.5,1.0,6.0,6.0,9.0,2.0,0.0,0.0,16.7,6.0,0.0,1.0,60.9,0.0,0.0,23.0,2.6,12.0,6.0,2.0,621.0,6.0,27.0,585.0,50.4,0.0,12.0,18.0,4.0,11.0,6.0,1.0,1.0,1.0,1.0,31.0,8.0,13.0,4.0,81.2,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.3,58.1,4.5,3.0,0.3,8.3,0.3,62.5,8.0,40.8,5.0,3.5,1.0,1.0,1.5,54.5,0.3,1.5,1.5,2.3,0.5,0.0,0.0,16.7,1.5,0.0,0.3,60.9,0.0,0.0,5.8,2.6,3.0,1.5,0.5,155.4,1.5,6.8,50.4,0.0,3.0,4.5,1.0,2.8,1.5,0.3,0.3,0.3,0.3,7.8,2.0,3.3,418608.0,2568.15,40.8,0.0,40.75,19.41,56.25,31.25,62.5,60.87,3.7,0.0,54.55,14.0,18,inf,False,FWD,
1020250,Neil,Erasmus,MIDFIELDER / FORWARD,435000,4,103,25.8,Neil,Erasmus,Neil Erasmus,21,190,0,28,RIGHT,WA,2021,2022.0,10.0,nationalDraft,MIDFIELDER_FORWARD,Sorrento-Duncraig (WA)/Hale School (WA)/Subiaco (WAFL),02/12/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1020250.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,4.0,4.0,42.5,0.0,0.0,15.0,1.0,9.0,0.0,0.0,0.0,1.0,16.1,5.0,0.0,0.0,0.0,12.0,75.9,29.0,103.0,22.0,9.0,0.0,6.0,1.0,0.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,69.2,0.0,0.0,13.0,0.8,7.0,1.0,0.0,483.0,0.0,33.0,548.0,69.5,1.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,31.0,9.0,26.0,4.0,42.5,0.0,0.0,15.0,0.3,2.3,0.0,0.0,0.0,0.3,16.1,1.3,0.0,0.0,0.0,3.0,75.9,7.3,25.8,5.5,2.3,0.0,1.5,0.3,0.0,0.8,0.0,0.8,4.0,0.0,0.0,0.0,0.0,1.8,0.0,0.3,69.2,0.0,0.0,3.3,0.8,1.8,0.3,0.0,120.9,0.0,8.3,69.5,0.3,0.0,1.8,0.3,0.0,0.0,0.0,1.8,0.0,0.3,7.8,2.3,6.5,264708.0,2569.98,25.8,0.0,25.75,16.66,24.14,31.03,75.86,69.23,21.21,,,3.0,18,inf,False,MID,FWD
1023496,Noah,Long,FORWARD,434000,7,305,43.6,Noah,Long,Noah Long,20,179,0,13,RIGHT,VIC,2022,2023.0,58.0,nationalDraft,MEDIUM_FORWARD,Echuca (Vic)/Geelong Grammer (Vic)/Bendigo U18,23/08/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1023496.png?im=Scale,width=0.6,height=0.6",West Coast Eagles,WCE,7.0,7.0,76.8,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,35.2,25.0,2.0,0.0,0.0,16.0,68.6,70.0,305.0,48.0,26.0,9.0,2.0,3.0,25.0,5.0,2.0,22.0,30.0,0.0,0.0,0.0,0.0,15.0,1.0,5.0,65.0,0.0,0.0,40.0,1.3,21.0,6.0,1.0,1158.0,4.0,77.0,448.0,120.0,2.0,0.0,23.0,4.0,8.0,1.0,2.0,12.0,2.0,2.0,71.0,14.0,46.0,7.0,76.8,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.1,35.2,3.6,0.3,0.0,0.0,2.3,68.6,10.0,43.6,6.9,3.7,1.3,0.3,0.4,25.0,0.7,0.3,3.1,4.3,0.0,0.0,0.0,0.0,2.1,0.1,0.7,65.0,0.0,0.0,5.7,1.3,3.0,0.9,0.1,165.5,0.6,11.0,120.0,0.3,0.0,3.3,0.6,1.1,0.1,0.3,1.7,0.3,0.3,10.1,2.0,6.6,447336.0,1466.68,43.6,0.0,43.57,16.54,32.86,7.14,68.57,65.0,15.58,,25.0,2.0,18,inf,True,FWD,
1020959,Daniel,Turner,FORWARD,434000,15,634,42.3,Daniel,Turner,Daniel Turner,23,194,0,42,RIGHT,NSW,2021,2022.0,24.0,other,KEY_FORWARD,Albury (NSW)/Murray U18,28/01/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1020959.png?im=Scale,width=0.6,height=0.6",Melbourne,MELB,15.0,15.0,69.2,7.0,0.0,1.0,0.0,23.0,0.0,0.0,3.0,12.0,40.7,48.0,20.0,5.0,25.0,21.0,64.4,118.0,634.0,76.0,47.0,6.0,10.0,5.0,65.4,4.0,17.0,30.0,39.0,2.0,1.0,50.0,5.0,34.0,3.0,11.0,59.5,0.0,0.0,79.0,2.0,59.0,19.0,12.0,2551.0,26.0,87.0,503.0,98.9,3.0,40.0,42.0,3.0,26.0,23.0,0.0,14.0,7.0,0.0,118.0,33.0,70.0,15.0,69.2,0.5,0.0,1.0,0.0,1.5,0.0,0.0,0.2,0.8,40.7,3.2,1.3,0.3,25.0,1.4,64.4,7.9,42.3,5.1,3.1,0.4,0.7,0.3,65.4,0.3,1.1,2.0,2.6,0.1,0.1,50.0,5.0,2.3,0.2,0.7,59.5,0.0,0.0,5.3,2.0,3.9,1.3,0.8,170.1,1.7,5.8,98.9,0.2,2.7,2.8,0.2,1.7,1.5,0.0,0.9,0.5,0.0,7.9,2.2,4.7,433998.0,684.54,42.3,0.0,42.27,21.62,35.59,19.49,64.41,59.49,16.09,50.0,65.38,3.0,19,inf,False,FWD,
1003520,Darragh,Joyce,DEFENDER,433000,6,288,48.0,Darragh,Joyce,Darragh Joyce,27,195,0,41,RIGHT,INT,2024,2018.0,15.0,rookieElevation,KEY_DEFENDER,County Kilkenny (Ireland)/St Kilda,23/04/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1003520.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,6.0,6.0,93.9,0.0,0.0,0.0,0.0,13.0,4.0,20.0,20.0,6.0,32.4,22.0,1.0,1.0,100.0,25.0,69.0,71.0,288.0,49.0,39.0,0.0,3.0,2.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,4.0,8.0,28.0,70.9,0.0,0.0,55.0,3.4,30.0,0.0,1.0,1258.0,26.0,33.0,574.0,57.3,15.0,0.0,10.0,6.0,0.0,24.0,0.0,2.0,0.0,0.0,68.0,14.0,46.0,6.0,93.9,0.0,0.0,0.0,0.0,2.2,0.7,20.0,3.3,1.0,32.4,3.7,0.2,0.2,100.0,4.2,69.0,11.8,48.0,8.2,6.5,0.0,0.5,0.3,0.0,0.0,0.0,2.3,2.7,0.0,0.0,0.0,0.0,0.7,1.3,4.7,70.9,0.0,0.0,9.2,3.4,5.0,0.0,0.2,209.8,4.3,5.5,57.3,2.5,0.0,1.7,1.0,0.0,4.0,0.0,0.3,0.0,0.0,11.3,2.3,7.7,492480.0,1710.0,48.0,0.0,48.0,17.72,14.08,18.31,69.01,70.91,6.06,,,7.0,27,inf,True,DEF,
